sample_id,context_len,source_type,source_name,natural_prefix_start,original_num_tokens,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
1284,128,natural_language,natural_template_1711,True,292,6.031576,0.5814413,4.483163,2313,0.0003864886,4.0675153e-05,0.105242826,0,0.2747193,0.07222714,0.002606526
1285,128,chat,chat_template_1011,True,274,4.906572,0.47299138,3.067614,995,0.023784274,0.0009569057,0.040232707,0,0.16207269,0.16639043,0.03928306
1286,128,json_config,json_config_template_1699,True,277,6.524621,0.6289706,0.8125106,1067,0.00021082918,5.464923e-08,0.00025921094,0,0.024908964,0.09054011,7.778294e-05
1287,128,math,math_template_97,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1288,128,chat,chat_template_1342,True,275,6.5555277,0.63194996,6.698345,1024,0.017912507,0.00026795047,0.014958848,0,0.37855572,0.07903368,0.040630996
1289,128,chat,chat_template_975,True,273,6.357011,0.61281306,3.692051,22525,0.00011784633,2.1285618e-05,0.18062182,0,0.2119061,0.03485091,0.0082905805
1290,128,code,code_template_1458,True,371,6.526432,0.6291452,3.4156682,5687,0.0017610869,0.00044609368,0.25330588,1,0.09112477,0.036495216,2.5265386e-05
1291,128,code,code_template_1219,True,360,1.5391976,0.14837797,8.9098685e-06,29899,0.018383894,1.9137154e-09,1.0409739e-07,0,0.8065174,0.80651695,0.9999995
1292,128,chat,chat_template_764,True,262,6.2696986,0.60439616,0.010514858,22550,0.017764367,3.6365257e-06,0.000204709,0,0.01334734,0.04500988,1.4719419e-07
1293,128,code,code_template_1390,True,404,4.7496,0.45785934,0.04335992,7223,0.001109341,5.1207616e-10,4.6160392e-07,0,0.008085362,0.37102377,7.766089e-07
1294,128,chat,chat_template_1019,True,273,6.3554335,0.612661,3.9895535,1203,0.011702349,6.908524e-06,0.0005903536,0,0.22955728,0.03346737,0.0068444507
1295,128,chat,chat_template_444,True,259,1.8783882,0.1810758,0.59830034,29871,0.7750989,0.19044925,0.24570961,0,0.19530877,0.7750989,0.19044925
1296,128,natural_language,natural_template_639,True,290,5.779481,0.5571394,3.7801821,6216,0.0010821775,6.135041e-06,0.0056691635,0,0.2741562,0.0758665,0.020682922
1297,128,math,math_template_468,True,293,5.115825,0.4931633,2.8506072,278,0.17806278,0.3148381,1.0,1,0.43720943,0.17806278,0.3148381
1298,128,json_config,json_config_template_626,True,273,3.3354352,0.32153448,1.5491076,29914,0.0033876859,8.573315e-06,0.0025307292,0,0.4059753,0.4542213,0.31134424
1299,128,json_config,json_config_template_350,True,273,3.370321,0.32489747,1.4311476,526,0.45187366,0.33930877,0.750893,0,0.4336559,0.45187366,0.33930877
1300,128,code,code_template_336,True,399,2.9636455,0.28569412,1.1142981,18884,0.024124332,2.1309136e-06,8.833047e-05,0,0.1867776,0.3079988,0.00017740333
1301,128,code,code_template_958,True,371,6.526432,0.6291452,3.4156682,510,3.2875556e-05,2.8287442e-07,0.0086044,0,0.09112477,0.036495216,2.5265386e-05
1302,128,natural_language,natural_template_10,True,385,4.483593,0.4322164,0.004425652,232,0.061223384,3.2366686e-06,5.286654e-05,0,0.18168819,0.18135686,0.99965906
1303,128,math,math_template_902,True,265,6.3774343,0.61478186,1.4261596,16030,0.00020558019,1.7096701e-06,0.008316318,0,0.09034452,0.038045544,0.0007989298
1304,128,code,code_template_565,True,406,6.9128385,0.6663946,0.6970409,13,0.052807383,8.8864315e-12,1.682801e-10,0,0.007569055,0.052807383,8.8864315e-12
1305,128,json_config,json_config_template_371,True,273,3.3303876,0.3210479,1.3596373,1580,0.00012933166,5.648613e-08,0.00043675408,0,0.3025599,0.45426798,0.20680283
1306,128,json_config,json_config_template_1546,True,279,7.0837245,0.68286794,3.3093736,5227,0.00015215814,1.6583336e-06,0.01089875,0,0.102868825,0.032442518,7.461225e-06
1307,128,chat,chat_template_1878,True,275,6.370219,0.61408633,5.5154753,29501,2.2106546e-05,0.00015107558,1.0,1,0.26479623,0.07972221,0.036679298
1308,128,chat,chat_template_64,True,258,2.0281634,0.19551407,0.043164425,29892,0.5602655,0.99394447,1.0,1,0.5629476,0.5602655,0.99394447
1309,128,json_config,json_config_template_1852,True,276,5.2058687,0.50184345,0.47009963,29892,0.010611486,8.6537773e-07,8.155104e-05,0,0.13360663,0.2041731,0.0015954992
1310,128,natural_language,natural_template_125,True,377,5.0151973,0.4834628,1.7500374,30413,0.012877985,0.0047687455,0.37030214,1,0.16012204,0.05337776,0.010746534
1311,128,natural_language,natural_template_1394,True,292,5.882777,0.5670971,4.1399155,1819,0.006457818,0.00076754444,0.11885507,0,0.256387,0.12137505,0.002169515
1312,128,json_config,json_config_template_18,True,369,2.664084,0.25681654,0.26269475,29900,0.14926359,0.026085531,0.17476152,0,0.06707102,0.31599098,0.00042163336
1313,128,natural_language,natural_template_1912,True,291,3.408321,0.32856065,2.9023027,338,0.30965218,0.4290174,1.0,1,0.50323033,0.30965218,0.4290174
1314,128,json_config,json_config_template_1532,True,274,2.3090239,0.22258888,0.5796119,471,0.0065913484,3.5987443e-07,5.4598e-05,0,0.6753854,0.57060397,0.87425286
1315,128,math,math_template_592,True,295,1.8960145,0.18277496,2.0381207,304,0.5845267,0.15341151,0.2624542,0,0.25993717,0.5845267,0.15341151
1316,128,math,math_template_1323,True,280,2.8897755,0.2785731,0.38749605,310,0.6361613,0.92811215,1.0,1,0.6439198,0.6361613,0.92811215
1317,128,natural_language,natural_template_715,True,385,4.483593,0.4322164,0.004425652,30417,0.026746515,2.3915925e-05,0.0008941698,0,0.18168819,0.18135686,0.99965906
1318,128,chat,chat_template_527,True,271,1.8511069,0.17844589,0.6170383,29892,0.6463749,0.87635285,1.0,1,0.6874505,0.6463749,0.87635285
1319,128,math,math_template_1851,True,280,2.9119098,0.28070682,0.4462951,310,0.63281184,0.9142892,1.0,1,0.64124304,0.63281184,0.9142892
1320,128,json_config,json_config_template_621,True,369,2.6625447,0.25666815,0.24814597,29900,0.15167251,0.023473106,0.15476178,0,0.064049944,0.31859195,0.00037352525
1321,128,chat,chat_template_1773,True,273,6.357011,0.61281306,3.692051,1203,0.011582747,6.1763467e-06,0.0005332368,0,0.2119061,0.03485091,0.0082905805
1322,128,code,code_template_1918,True,371,6.526432,0.6291452,3.4156682,298,0.0011685631,4.6926187e-05,0.04015717,0,0.09112477,0.036495216,2.5265386e-05
1323,128,natural_language,natural_template_1437,True,291,3.4200385,0.32969022,3.1518073,338,0.31381553,0.38810694,1.0,1,0.50471675,0.31381553,0.38810694
1324,128,code,code_template_1139,True,360,1.5391976,0.14837797,8.9098685e-06,29897,0.03030992,2.1189226e-07,6.990855e-06,0,0.8065174,0.80651695,0.9999995
1325,128,chat,chat_template_1888,True,256,2.614337,0.25202093,0.08098484,4331,0.020587595,2.8878094e-05,0.0014026939,0,0.5097263,0.49491012,0.9851836
1326,128,code,code_template_1526,True,399,2.9636455,0.28569412,1.1142981,1678,0.17825603,0.5046149,1.0,1,0.1867776,0.3079988,0.00017740333
1327,128,chat,chat_template_1020,True,260,0.11127408,0.010726772,0.00021874349,29901,0.98981327,0.9999856,1.0,1,0.98982763,0.98981327,0.9999856
1328,128,math,math_template_1970,True,265,6.383012,0.61531955,1.4492961,529,0.00058533007,8.309114e-05,0.14195603,0,0.09143889,0.038548633,0.0007234277
1329,128,chat,chat_template_79,True,272,2.7257886,0.2627648,2.2728448,29892,0.48646036,0.54030234,1.0,1,0.58621633,0.48646036,0.54030234
1330,128,natural_language,natural_template_1205,True,375,4.667071,0.44990358,0.15121362,31183,0.0002820541,2.1357193e-08,7.57202e-05,0,0.027837245,0.15492441,8.1882706e-07
1331,128,json_config,json_config_template_1164,True,366,2.6487694,0.25534022,0.0014664646,29871,0.33041736,0.00013982128,0.00042316565,0,0.00034743547,0.33041736,0.00013982128
1332,128,math,math_template_1493,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1333,128,json_config,json_config_template_620,True,273,3.3265364,0.32067665,1.546472,750,0.0016789807,2.9007765e-07,0.0001727701,0,0.40912676,0.45653054,0.3151585
1334,128,chat,chat_template_204,True,259,1.7869217,0.17225847,0.6326735,14084,1.1967977e-06,2.7764999e-11,2.3199409e-05,0,0.25903383,0.7878873,0.25716788
1335,128,json_config,json_config_template_483,True,367,3.538733,0.3411323,0.0962447,29900,0.2526938,5.371763e-05,0.00021257994,0,0.1081277,0.2526938,5.371763e-05
1336,128,json_config,json_config_template_955,True,277,6.487049,0.6253487,0.920509,11228,9.643211e-06,1.336522e-09,0.00013859718,0,0.023720555,0.091891475,7.1382856e-05
1337,128,code,code_template_856,True,399,2.9636455,0.28569412,1.1142981,418,0.046500865,7.350969e-06,0.00015808242,0,0.1867776,0.3079988,0.00017740333
1338,128,math,math_template_533,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1339,128,chat,chat_template_806,True,275,6.48913,0.62554926,6.3696957,1833,0.008506027,0.00051545043,0.060598258,0,0.39570418,0.08165424,0.08634748
1340,128,code,code_template_161,True,399,2.9636455,0.28569412,1.1142981,9651,0.088243134,1.3002538e-05,0.00014734901,0,0.1867776,0.3079988,0.00017740333
1341,128,natural_language,natural_template_1721,True,293,6.7096224,0.64680463,4.2360535,6306,0.001584696,9.2232825e-05,0.05820222,0,0.26762694,0.055644672,0.0023327074
1342,128,natural_language,natural_template_1327,True,291,3.3088605,0.3189727,3.223899,338,0.28973976,0.28552315,0.98544693,1,0.5199061,0.28973976,0.28552315
1343,128,code,code_template_1212,True,376,4.7369127,0.4566363,0.36483085,29918,0.013701239,1.4169229e-06,0.00010341568,0,0.014651541,0.2555115,3.029515e-05
1344,128,json_config,json_config_template_1445,True,272,1.2180009,0.11741475,0.1405507,304,0.8499973,0.9812015,1.0,1,0.8644859,0.8499973,0.9812015
1345,128,math,math_template_1495,True,280,2.9129648,0.28080854,0.43660098,310,0.632557,0.91673964,1.0,1,0.6411289,0.632557,0.91673964
1346,128,chat,chat_template_173,True,275,6.4605923,0.62279826,6.3794384,5687,0.0005806846,0.0002905866,0.50042075,1,0.39056754,0.0822347,0.07870518
1347,128,json_config,json_config_template_1718,True,274,2.3261003,0.22423506,0.5685351,1891,0.051912133,0.034579813,0.666122,1,0.6710061,0.5668969,0.8779987
1348,128,code,code_template_713,True,371,6.526432,0.6291452,3.4156682,318,0.00034881645,1.8402997e-06,0.0052758395,0,0.09112477,0.036495216,2.5265386e-05
1349,128,chat,chat_template_1850,True,274,4.906572,0.47299138,3.067614,29889,0.05154535,5.679715e-05,0.001101887,0,0.16207269,0.16639043,0.03928306
1350,128,natural_language,natural_template_93,True,293,6.6978617,0.64567095,4.271252,3918,0.003886473,0.00014320931,0.036848143,0,0.27392477,0.04535559,0.0011046414
1351,128,natural_language,natural_template_724,True,294,3.0271018,0.2918113,2.1420524,738,0.012153632,0.016054258,1.0,1,0.6578524,0.45251256,0.57935274
1352,128,natural_language,natural_template_156,True,291,3.3295712,0.3209692,3.3147266,4221,0.00021456314,3.7181114e-06,0.017328752,0,0.48801082,0.2905531,0.30547467
1353,128,chat,chat_template_601,True,276,2.3916783,0.23055674,0.38915032,2992,0.056674376,1.5279633e-05,0.0002696039,0,0.7075231,0.61890215,0.9077355
1354,128,json_config,json_config_template_1002,True,367,3.5426912,0.34151387,0.09739453,613,0.062012527,4.6363503e-08,7.476474e-07,0,0.10660659,0.25503454,5.2869134e-05
1355,128,math,math_template_169,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1356,128,chat,chat_template_1290,True,276,2.4523869,0.23640901,0.48255625,2436,0.004576722,1.483483e-07,3.2413656e-05,0,0.6845396,0.60413367,0.885024
1357,128,math,math_template_1222,True,265,6.3805313,0.6150804,1.3985236,1480,0.002197495,4.196764e-06,0.0019097946,0,0.0882874,0.038049217,0.0007339026
1358,128,chat,chat_template_678,True,272,2.8362913,0.27341723,0.8265456,297,0.0057468372,0.0007010927,0.12199627,0,0.5394372,0.4765718,0.8780446
1359,128,math,math_template_1526,True,268,2.6865454,0.2589818,0.0036231487,11614,0.57626224,0.9996828,1.0,1,0.57655615,0.57626224,0.9996828
1360,128,chat,chat_template_1860,True,261,0.65157455,0.0628115,5.9881288e-05,22137,0.88741934,0.9999956,1.0,1,0.8874237,0.88741934,0.9999956
1361,128,math,math_template_680,True,295,1.9031136,0.18345931,2.0443711,304,0.57677263,0.16261469,0.28193897,0,0.2680836,0.57677263,0.16261469
1362,128,natural_language,natural_template_240,True,375,4.667071,0.44990358,0.15121362,30214,0.15492441,8.1882706e-07,5.285333e-06,0,0.027837245,0.15492441,8.1882706e-07
1363,128,math,math_template_292,True,293,5.1089153,0.4924972,2.8738976,278,0.17621763,0.2983621,1.0,1,0.429943,0.17621763,0.2983621
1364,128,math,math_template_482,True,265,6.3819532,0.6152175,1.7298326,3229,0.0025822504,1.747865e-06,0.00067687663,0,0.11197456,0.037650596,0.0012805881
1365,128,chat,chat_template_432,True,260,0.12303282,0.01186031,0.00010368368,29901,0.98843676,0.99999344,1.0,1,0.98844326,0.98843676,0.99999344
1366,128,json_config,json_config_template_1511,True,272,1.2626982,0.12172355,0.119617656,304,0.84217614,0.98476195,1.0,1,0.8553258,0.84217614,0.98476195
1367,128,natural_language,natural_template_960,True,385,4.483593,0.4322164,0.004425652,30908,0.0013685446,5.6788345e-08,4.1495427e-05,0,0.18168819,0.18135686,0.99965906
1368,128,math,math_template_57,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1369,128,code,code_template_155,True,407,6.653837,0.641427,0.039713003,304,0.007127919,4.650204e-11,6.5239294e-09,0,0.003047609,0.049092527,0.00019595634
1370,128,code,code_template_1450,True,407,6.6063485,0.6368491,0.058359887,1653,0.0006182328,9.825844e-11,1.5893437e-07,0,0.0028965864,0.050671313,0.0002626753
1371,128,json_config,json_config_template_1577,True,271,5.5946846,0.5393251,0.76374626,6053,0.0035145215,3.4841956e-05,0.009913713,0,0.22183639,0.18965082,0.7980167
1372,128,json_config,json_config_template_712,True,281,5.22307,0.50350165,0.0019332668,25299,1.568573e-05,1.4106404e-10,8.993145e-06,0,0.00027719387,0.25339195,1.5140742e-07
1373,128,natural_language,natural_template_1622,True,292,5.893034,0.5680859,3.772908,2286,0.0033623348,3.0732346e-05,0.00914018,0,0.23591524,0.098646395,0.0009486152
1374,128,math,math_template_168,True,293,5.149849,0.49644318,2.854639,278,0.16880196,0.285349,1.0,1,0.40792915,0.16880196,0.285349
1375,128,json_config,json_config_template_614,True,274,2.3268523,0.22430754,0.56267667,29918,0.01272468,0.000719144,0.056515686,0,0.6707866,0.56703347,0.8797884
1376,128,natural_language,natural_template_1389,True,295,3.543963,0.34163648,2.7651622,3692,0.033121463,0.040183976,1.0,1,0.42533642,0.21597907,0.032288734
1377,128,math,math_template_1359,True,280,2.8875535,0.27835888,0.42102984,310,0.6362467,0.92094326,1.0,1,0.64465874,0.6362467,0.92094326
1378,128,json_config,json_config_template_1376,True,271,5.5898967,0.5388636,0.7668795,278,0.19025822,0.79744303,1.0,1,0.22266178,0.19025822,0.79744303
1379,128,math,math_template_944,True,295,1.904253,0.18356915,2.0222297,304,0.58320385,0.12943637,0.22194019,0,0.22825512,0.58320385,0.12943637
1380,128,math,math_template_1597,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1381,128,code,code_template_187,True,376,4.7369127,0.4566363,0.36483085,8952,7.5938886e-05,2.9239862e-07,0.0038504465,0,0.014651541,0.2555115,3.029515e-05
1382,128,code,code_template_1896,True,399,2.9636455,0.28569412,1.1142981,539,0.044026133,6.2621683e-07,1.4223753e-05,0,0.1867776,0.3079988,0.00017740333
1383,128,code,code_template_1461,True,399,2.9636455,0.28569412,1.1142981,4706,0.3079988,0.00017740333,0.0005759871,0,0.1867776,0.3079988,0.00017740333
1384,128,json_config,json_config_template_1218,True,368,2.9822576,0.2874883,0.35097182,29953,0.032698043,0.00072675606,0.022226287,0,0.32924968,0.23235184,0.90310204
1385,128,chat,chat_template_66,True,272,2.8176384,0.2716191,2.967697,29892,0.48363006,0.41878983,0.86593014,1,0.56456155,0.48363006,0.41878983
1386,128,natural_language,natural_template_194,True,292,6.12505,0.59045213,4.3636465,11833,0.0043873447,0.0001002436,0.022848353,0,0.26475435,0.09235124,0.001966805
1387,128,code,code_template_659,True,360,1.5391976,0.14837797,8.9098685e-06,29899,0.018383894,1.9137154e-09,1.0409739e-07,0,0.8065174,0.80651695,0.9999995
1388,128,code,code_template_1892,True,376,4.72384,0.45537612,0.28996715,995,0.26269153,2.9700323e-05,0.00011306159,0,0.011239026,0.26269153,2.9700323e-05
1389,128,json_config,json_config_template_1437,True,368,2.9601197,0.28535423,0.48535737,29955,0.02664845,0.0002227663,0.008359447,0,0.36913577,0.24125539,0.83291405
1390,128,natural_language,natural_template_1896,True,295,3.5821023,0.3453131,2.8239975,363,0.086955376,0.020197127,0.23227002,0,0.44115663,0.20536113,0.029386647
1391,128,math,math_template_154,True,267,3.8281865,0.3690355,0.5157374,310,0.33938593,0.87059695,1.0,1,0.46166894,0.33938593,0.87059695
1392,128,natural_language,natural_template_1993,True,290,5.82381,0.56141275,3.6640234,731,0.0030252107,2.3610579e-05,0.0078046066,0,0.26098585,0.073869,0.024514189
1393,128,chat,chat_template_1776,True,264,3.3268046,0.3207025,0.44025928,1135,0.02174312,1.3014334e-05,0.0005985495,0,0.43162364,0.32965526,0.8968792
1394,128,math,math_template_1623,True,280,2.9366436,0.28309116,0.47016576,270,0.00017395415,2.6818108e-07,0.0015416768,0,0.63790154,0.6291664,0.9080579
1395,128,natural_language,natural_template_1995,True,373,1.7709792,0.17072162,3.5469522e-05,169,0.2132965,8.610235e-09,4.0367446e-08,0,0.33036163,0.33036008,0.9999982
1396,128,math,math_template_961,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1397,128,chat,chat_template_945,True,275,6.4773283,0.6244116,6.0647917,3806,0.0016525647,0.0045455093,1.0,1,0.41060346,0.07808494,0.08510001
1398,128,natural_language,natural_template_1836,True,292,6.0084286,0.57920986,3.7575045,13879,0.0010677391,0.00017732933,0.16607927,0,0.22310352,0.09499504,0.0011837542
1399,128,code,code_template_32,True,376,4.7369127,0.4566363,0.36483085,995,0.2555115,3.029515e-05,0.000118566684,0,0.014651541,0.2555115,3.029515e-05
1400,128,code,code_template_230,True,407,6.6063485,0.6368491,0.058359887,13122,0.00045496685,7.091126e-11,1.5586028e-07,0,0.0028965864,0.050671313,0.0002626753
1401,128,json_config,json_config_template_1041,True,368,2.9671695,0.28603384,0.33692044,29923,0.0001400517,4.9340745e-09,3.5230376e-05,0,0.33989245,0.24494979,0.9050573
1402,128,math,math_template_779,True,281,3.0150604,0.2906505,1.8517939,263,0.24937363,0.34111372,1.0,1,0.42856553,0.27175197,0.051099688
1403,128,json_config,json_config_template_617,True,273,3.3341722,0.32141274,1.5532422,526,0.4548222,0.30684835,0.6746556,0,0.40146917,0.4548222,0.30684835
1404,128,math,math_template_1683,True,281,3.0072777,0.28990024,1.8525631,3109,0.09500826,0.009180459,0.09662801,0,0.42944327,0.27491552,0.054506894
1405,128,code,code_template_1904,True,360,1.5391976,0.14837797,8.9098685e-06,29899,0.018383894,1.9137154e-09,1.0409739e-07,0,0.8065174,0.80651695,0.9999995
1406,128,math,math_template_1512,True,293,5.1681175,0.49820426,2.8984327,1122,0.00080911245,0.0003444387,0.42569944,0,0.40901846,0.16802622,0.2785154
1407,128,math,math_template_1924,True,293,5.1509037,0.49654487,2.9176018,1449,0.0065287803,0.00020315987,0.031117585,0,0.41830903,0.17103106,0.27618796
1408,128,chat,chat_template_1845,True,271,1.8931518,0.18249899,0.65777946,29892,0.64099854,0.85413015,1.0,1,0.67206687,0.64099854,0.85413015
1409,128,json_config,json_config_template_1528,True,276,5.257578,0.5068282,0.5207095,6043,0.00023043793,4.9102664e-07,0.0021308411,0,0.13148174,0.20888767,0.004121199
1410,128,chat,chat_template_337,True,275,6.5555277,0.63194996,6.698345,11858,8.05564e-05,2.260443e-05,0.2806038,0,0.37855572,0.07903368,0.040630996
1411,128,math,math_template_1744,True,295,1.9100134,0.18412445,2.037249,304,0.57831836,0.14210403,0.24571939,1,0.24985442,0.57831836,0.14210403
1412,128,math,math_template_217,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1413,128,code,code_template_159,True,360,1.5391976,0.14837797,8.9098685e-06,29918,0.80651695,0.9999995,1.0,1,0.8065174,0.80651695,0.9999995
1414,128,json_config,json_config_template_205,True,278,2.4411957,0.2353302,0.0003648426,29901,0.6271112,0.99997175,1.0,1,0.6271395,0.6271112,0.99997175
1415,128,chat,chat_template_1079,True,273,6.3554335,0.612661,3.9895535,2967,0.0023867819,0.0016004954,0.67056626,0,0.22955728,0.03346737,0.0068444507
1416,128,natural_language,natural_template_1830,True,373,1.7709792,0.17072162,3.5469522e-05,134,0.33036008,0.9999982,1.0,1,0.33036163,0.33036008,0.9999982
1417,128,chat,chat_template_1157,True,276,2.3684893,0.22832133,0.40261307,470,0.017427454,0.011715536,0.672246,1,0.71517056,0.6191572,0.90204626
1418,128,chat,chat_template_1005,True,272,2.7027488,0.2605438,2.8246086,29889,0.14974537,0.000119480464,0.0007978908,0,0.45692953,0.48717523,0.35339454
1419,128,chat,chat_template_861,True,277,3.5159683,0.3389378,2.0493858,29889,0.14065214,0.00016100818,0.0011447262,0,0.4581678,0.32195595,0.625984
1420,128,code,code_template_135,True,407,6.653837,0.641427,0.039713003,508,0.0031878026,1.0406452e-11,3.2644591e-09,0,0.003047609,0.049092527,0.00019595634
1421,128,json_config,json_config_template_1389,True,369,3.3191006,0.31995985,0.10194595,29953,0.043455344,0.0002692925,0.006196994,0,0.07807042,0.2946524,0.008119698
1422,128,math,math_template_1958,True,265,6.3806515,0.615092,1.5610771,5418,0.00032369775,4.1098165e-06,0.012696463,0,0.098771684,0.038301628,0.0010704972
1423,128,json_config,json_config_template_1232,True,274,2.3049273,0.22219399,0.56872576,3950,0.57070965,0.8778986,1.0,1,0.674389,0.57070965,0.8778986
1424,128,math,math_template_1961,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1425,128,code,code_template_1828,True,371,6.526432,0.6291452,3.4156682,15061,0.0009975748,1.8849127e-05,0.018894952,0,0.09112477,0.036495216,2.5265386e-05
1426,128,json_config,json_config_template_1921,True,276,5.2029705,0.5015641,0.57517695,393,0.078951225,0.8714298,1.0,1,0.17022574,0.20319024,0.0028616125
1427,128,json_config,json_config_template_125,True,274,2.3234856,0.22398299,0.5766139,3950,0.5672908,0.8757394,1.0,1,0.6719923,0.5672908,0.8757394
1428,128,math,math_template_1509,True,268,0.12597927,0.012144347,0.0023470395,26807,0.9817978,0.9998267,1.0,1,0.9818585,0.9817978,0.9998267
1429,128,chat,chat_template_1509,True,276,2.3684893,0.22832133,0.40261307,322,0.6191572,0.90204626,1.0,1,0.71517056,0.6191572,0.90204626
1430,128,natural_language,natural_template_1750,True,389,0.10779348,0.010391244,0.0015648738,136,0.9850366,0.9998876,1.0,1,0.9851205,0.9850366,0.9998876
1431,128,chat,chat_template_786,True,273,6.354597,0.61258036,3.7110443,4559,0.008031134,0.0016762114,0.20871417,1,0.21784228,0.034749646,0.008250602
1432,128,code,code_template_781,True,399,2.9636455,0.28569412,1.1142981,462,0.0267032,1.5590097e-06,5.838288e-05,0,0.1867776,0.3079988,0.00017740333
1433,128,code,code_template_157,True,376,4.6141596,0.44480297,1.0768412,1021,0.028743029,7.298177e-06,0.00025391122,0,0.015543698,0.28803524,5.0069193e-05
1434,128,math,math_template_1624,True,293,5.1458254,0.4960553,2.804239,2012,0.008532851,0.0036078193,0.42281523,0,0.40745273,0.17005314,0.30035904
1435,128,json_config,json_config_template_415,True,277,6.4813633,0.62480056,0.7006269,13742,0.00060603645,1.3437126e-09,2.2172142e-06,0,0.021308526,0.09261784,4.932462e-05
1436,128,json_config,json_config_template_1422,True,368,2.981058,0.28737268,0.37447825,29906,0.1093817,0.0027993496,0.025592485,0,0.34740555,0.2407854,0.89338005
1437,128,math,math_template_743,True,281,3.011065,0.29026535,1.829275,385,0.044323117,0.009688021,0.21857716,0,0.42561623,0.2736415,0.049974613
1438,128,natural_language,natural_template_1823,True,290,5.7932553,0.55846727,3.4571395,385,0.009842404,0.0067093074,0.68167365,1,0.24014254,0.07329647,0.019874414
1439,128,natural_language,natural_template_390,True,389,0.10779348,0.010391244,0.0015648738,136,0.9850366,0.9998876,1.0,1,0.9851205,0.9850366,0.9998876
1440,128,chat,chat_template_1061,True,275,6.573019,0.6336361,6.6945415,304,8.248874e-05,0.00015966017,1.0,1,0.34696534,0.07905477,0.023695672
1441,128,chat,chat_template_251,True,276,2.4523869,0.23640901,0.48255625,322,0.60413367,0.885024,1.0,1,0.6845396,0.60413367,0.885024
1442,128,natural_language,natural_template_413,True,292,6.0213976,0.5804601,4.0797586,1734,0.0035673354,0.00038386649,0.10760594,0,0.23596352,0.11097655,0.0016224637
1443,128,natural_language,natural_template_1878,True,291,3.2907894,0.31723064,3.3314543,310,0.26214904,0.04262222,0.16258775,0,0.5015273,0.2924484,0.29127002
1444,128,code,code_template_1624,True,360,1.5391976,0.14837797,8.9098685e-06,29918,0.80651695,0.9999995,1.0,1,0.8065174,0.80651695,0.9999995
1445,128,natural_language,natural_template_72,True,294,3.012383,0.2903924,1.7874438,278,0.465492,0.6742104,1.0,1,0.6609789,0.465492,0.6742104
1446,128,natural_language,natural_template_1288,True,291,3.3410792,0.32207856,3.417161,363,0.0071081,0.0005611529,0.07894555,0,0.49357942,0.29066533,0.30344698
1447,128,code,code_template_1748,True,371,6.526432,0.6291452,3.4156682,740,0.012368463,2.1251649e-06,0.00017182126,0,0.09112477,0.036495216,2.5265386e-05
1448,128,chat,chat_template_36,True,261,0.87866485,0.08470291,0.00020817792,22137,0.8465072,0.99998283,1.0,1,0.8465244,0.8465072,0.99998283
1449,128,code,code_template_1728,True,371,6.526432,0.6291452,3.4156682,16845,0.0014887879,0.00010720553,0.072008595,0,0.09112477,0.036495216,2.5265386e-05
1450,128,chat,chat_template_1359,True,275,6.5555277,0.63194996,6.698345,4954,8.05564e-05,4.5110017e-08,0.0005599806,0,0.37855572,0.07903368,0.040630996
1451,128,natural_language,natural_template_1512,True,294,3.0895762,0.2978338,2.028303,263,0.10260031,0.056052703,0.546321,1,0.6810951,0.44917092,0.6217527
1452,128,chat,chat_template_696,True,266,4.932719,0.47551197,0.35742638,10297,2.6174996e-06,2.0283117e-10,7.749043e-05,0,0.051766403,0.12679228,0.00030955774
1453,128,math,math_template_360,True,295,1.9100053,0.18412368,2.0475078,871,0.0046648164,8.6440974e-05,0.018530414,0,0.2649715,0.5807192,0.15875013
1454,128,json_config,json_config_template_1105,True,281,5.327352,0.5135544,0.0017594346,29914,0.013823278,2.8897077e-08,2.0904647e-06,0,0.00025552238,0.22838698,1.2650767e-07
1455,128,math,math_template_354,True,268,2.7309363,0.26326105,0.003707997,11614,0.56903446,0.9996736,1.0,1,0.56933796,0.56903446,0.9996736
